80050258	308	PutMojiColKage
8005038c	128	PutMojiCol
8005040c	276	PutMojiKage
80050520	1240	PutMoji
800509f8	52	ChkCard
80050a2c	80	DeleteCard
80050a7c	52	FormatCard
80050ab0	264	LoadCard
80050c0c	904	SaveCard
80050f94	68	MakeArcData
80050fd8	176	LoadTIMarc
80051088	924	main
80051424	12	LoadExec
80051434	12	_96_init
80051444	12	Krom2RawAdd
80051454	12	ChangeClearPAD
80051464	32	PCopen
80051484	16	PCclose
80051494	36	PClseek
800514b8	32	PCcreat
800514d8	168	__SN_ENTRY_POINT
80051580	112	__main
800515f0	104	__do_global_dtors
80051658	12	InitHeap
80051668	12	PCinit
80051674	192	PCread
80051734	24	_SN_read
8005174c	192	PCwrite
8005180c	24	_SN_write
80051824	44	StSetRing
80051854	132	CdInit
800518d8	40	DEAD_800518d8
80051900	40	DEAD_80051900
80051928	40	DEAD_80051928
80051954	12	DeliverEvent
80051964	16	CdStatus
80051974	16	CdMode
80051984	16	CdLastCom
80051994	12	CdLastPos
800519a0	108	CdReset
80051a0c	32	CdFlush
80051a2c	20	CdSetDebug
80051a40	52	CdComstr
80051a74	52	CdIntstr
80051aa8	32	CdSync
80051ac8	32	CdReady
80051ae8	20	CdSyncCallback
80051afc	20	CdReadyCallback
80051b10	316	CdControl
80051c4c	308	CdControlF
80051d80	332	CdControlB
80051ecc	32	CdMix
80051eec	32	CdGetSector
80051f0c	32	CdGetSector2
80051f2c	36	CdDataCallback
80051f50	32	CdDataSync
80051f70	260	CdIntToPos
80052074	128	CdPosToInt
800520f4	1372	FUN_800520f4
80052650	640	CD_sync
800528d0	712	CD_ready
80052b98	1036	CD_cw
80052fa4	136	CD_vol
8005302c	212	CD_flush
80053100	240	CD_initvol
800531f0	76	CD_initintr
8005323c	480	CD_init
8005341c	360	CD_datasync
80053584	256	CD_getsector
80053684	236	CD_getsector2
80053770	12	DEAD_80053770
8005377c	216	DEAD_8005377c
80053854	264	CdSearchFile
8005395c	412	ISO9660_OBJ_108
80053af8	12	ISO9660_OBJ_2A4
80053b04	40	ISO9660_OBJ_2B0
80053b2c	32	ISO9660_OBJ_2D8
80053b4c	668	ISO9660_OBJ_2F8
80053de8	40	ISO9660_OBJ_594
80053e10	132	ISO9660_OBJ_5BC
80053e94	32	ISO9660_OBJ_640
80053eb4	372	ISO9660_OBJ_660
80054028	28	ISO9660_OBJ_7D4
80054044	228	ISO9660_OBJ_7F0
80054128	40	ISO9660_OBJ_8D4
80054150	104	ISO9660_OBJ_8FC
800541b8	620	DEAD_800541b8
80054424	204	DEAD_80054424
800544f0	496	FUN_800544f0
800546e0	148	DEAD_800546e0
80054774	256	CdRead
80054874	200	CdReadSync
8005493c	20	CdReadMode
80054950	24	CdRead2
80054974	132	FUN_80054974
800549f8	32	DEAD_800549f8
80054a24	96	StClearRing
80054a84	128	StUnSetRing
80054b04	16	EnterCriticalSection
80054b14	16	ExitCriticalSection
80054b24	140	data_ready_callback
80054bb0	88	StGetBackloc
80054c14	132	StSetStream
80054ca4	172	StFreeRing
80054d54	52	FUN_80054d54
80054d94	184	FUN_80054d94
80054e54	28	FUN_80054e54
80054e74	2332	FUN_80054e74
80055790	44	FUN_80055790
800557bc	424	FUN_800557bc
80055964	804	GsSortFixBg32
80055c88	340	GsInitFixBg32
80055ddc	28	2D_BG32_OBJ_154
80055e04	216	GsSortLine
80055ee4	152	_make_packet
80055f84	216	GsSortBoxFill
80056064	452	GsSortPoly
80056234	576	GsSortSprite
80056474	328	2D_SP0_OBJ_240
800565bc	64	2D_SP0_OBJ_388
800565fc	248	2D_SP0_OBJ_3C8
800566f4	56	2D_SP0_OBJ_4C0
80056734	380	GsSortFastSprite
800568b4	116	GsInitGraph
80056928	284	GS_001_OBJ_74
80056a44	104	GsInitGraph2
80056aac	544	GS_001_OBJ_1F8
80056ccc	264	GsSortClear
80056dd4	48	GS_001_OBJ_520
80056e04	16	GsGetActiveBuff
80056e14	264	GsSetDrawBuffOffset
80056f24	120	GsSetDrawBuffClip
80056fa4	52	GsSetClip2D
80056fe4	164	GsSwapDispBuff
80057094	112	GsInitCoordinate2
80057104	44	GsInitCoord2param
80057130	44	GsSetLsMatrix
8005715c	148	GsSetLightMatrix
800571f0	48	GsSetLightMatrix2
80057220	144	GsMulCoord0
800572b0	128	GsMulCoord2
80057330	128	GsMulCoord3
800573b0	112	print_matrix
80057420	48	print_vector
80057454	12	GsSetNearClip
80057464	152	GsDefDispBuff
800574fc	124	GsInit3D
80057584	112	GsMapModelingData
800575f4	32	GsSetProjection
80057614	1092	GsSetFlatLight
80057a58	116	GS_107_OBJ_444
80057acc	100	GS_107_OBJ_4B8
80057b30	76	GS_107_OBJ_51C
80057b84	124	GsSetLightMode
80057c04	76	GsSetFogParam
80057c54	48	GsSetAmbient
80057c84	36	GsDrawOt
80057cb4	88	GsClearOt
80057d14	76	FUN_80057d14
80057d64	228	GsGetTimInfo
80057e54	200	FUN_80057e54
80057f24	12	GsSetWorkBase
80057f34	16	GsGetWorkBase
80057f44	976	GsSetRefView2
80058314	212	GS_131_OBJ_3D0
800583e8	24	GS_131_OBJ_4A4
80058400	200	GS_131_OBJ_4BC
800584c8	28	GS_131_OBJ_584
800584e4	180	gte_rotate_z_matrix
800585a4	48	GsGetLw
800585d4	492	GS_133_OBJ_30
800587c0	156	GS_133_OBJ_21C
80058864	48	GsGetLs
80058894	492	GS_134_OBJ_30
80058a80	172	GS_134_OBJ_21C
80058b34	204	GsLinkObject4
80058c00	12	OBJT_OBJ_CC
80058c0c	8	OBJT_OBJ_D8
80058c14	12	OBJT_OBJ_E0
80058c20	8	OBJT_OBJ_EC
80058c28	12	OBJT_OBJ_F4
80058c34	8	OBJT_OBJ_100
80058c44	8	OBJT_OBJ_110
80058c4c	8	OBJT_OBJ_118
80058c54	12	OBJT_OBJ_120
80058c60	8	OBJT_OBJ_12C
80058c68	16	OBJT_OBJ_134
80058c78	64	OBJT_OBJ_144
